공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01694798,2026-08-28,충청남도 예산군,예산성당 수목정비공사,가야조경건설 주식회사,,,28403220,90.898,31680000,322189,Y,-3.0,3.0,3
R26BK01703769,2026-08-28,한국농어촌공사 경북지역본부 달성지사,달성군정비사업(26년) 화원용수간선 수문 정비공사,(주)유림산업개발,,,47300000,88.898,,,,,,1
R26BK01694157,2026-08-28,경상북도 영덕군,창수면 수리 마을만들기사업 견적제출 안내공고,주식회사 태성건설,,,142344697,90.327,157000000,8625530,Y,-3.0,3.0,19
R26BK01694464,2026-08-28,경상북도 김천시,남면 옥산리 마을안길 건축물 철거공사,주식회사 디엔씨건설,,,28689520,90.06,32100000,579315,Y,-3.0,3.0,17
R26BK01695658,2026-08-28,전북특별자치도 무주군,공공건축물  그린리모델링사업(신길) 건축공사,주식회사 디앤아이건설,,,69140404,90.272,77134000,3391132,Y,-3.0,3.0,9
R26BK01689378,2026-08-28,서울특별시 강서구,강서구 통합신청사 구내정보통신공사,주식회사 더올아이티,,,333302540,90.406,366500000,23715669,Y,-3.0,3.0,1085
R26BK01698950,2026-08-28,한국지역난방공사 광교지사,2026년도 광교지사 히트펌프 보수공사,존슨콘트롤즈인터내셔널코리아 주식회사,,,65923000,90.245,,,,,,1
R26BK01702001,2026-08-28,경기도 이천시 환경수자원국 하수과,중리동 178-5번지 외 1개소 우수관로 긴급정비공사,주식회사 지오산업개발,,,49129200,90.909,,,,,,1
R26BK01687380,2026-08-28,한국농어촌공사 충남지역본부 서천지사,서천지사 동부지소 사옥신축 건축공사,(주) 엘씨제이토건,,,758747907,90.416,838763000,54790690,Y,-2.0,2.0,496
R26BK01694247,2026-08-28,경상북도 청송군,목계마을 문화복지 거점조성 다목적광장 조성공사,세울토건 주식회사,,,142415600,90.411,156400000,9388645,Y,-3.0,3.0,24
R26BK01676566,2026-08-28,조달청 대전지방조달청,국립중앙과학관 관람객 주차장 환경 개선 공사,주식회사 은하,,,437275000,90.57,482793000,38090119,Y,-2.0,2.0,92
R26BK01700258,2026-08-28,국가유산청 국립해양유산연구소,증축사무동 AI 기반 무인경비 기반공사(환경정비),에스케이쉴더스 주식회사 목포지점,,,21300000,97.706,,,,,,1
R26BK01694634,2026-08-28,대구광역시 달서구,용전어린이공원 바닥분수 정비사업,주식회사 나무,,,99804000,90.05,110089000,3301550,Y,-3.0,3.0,241
R26BK01702301,2026-08-28,경기도 이천시 환경수자원국 하수과,이천시 관내 하수맨홀 파손취약구간 긴급 보수공사,(주)보명이엔지,,,49477500,90.909,,,,,,1
R26BK01702528,2026-08-28,경상남도 합천군 농업기술센터,2025년 7.16.~20.집중호우 산사태 재해복구사업(대병상천지구외),밀양시 산림조합,,,366191000,89.744,,,,,,1
R26BK01660373,2026-08-28,조달청 대전지방조달청,화평지구 배수개선사업 토목건축기계공사,주식회사 우리들종합건설,,,6984199600,88.629,7902028000,707801028,Y,-2.0,2.0,145
R26BK01700758,2026-08-27,한국농어촌공사 충남지역본부 논산지사,율리양수장 등 기계설비 보수공사,다온엔지니어링,,,40788000,90.065,,,,,,1
R26BK01687366,2026-08-28,경상남도 거제시,하유소하천 정비공사,덕원조경건설 주식회사,,,34571810,90.216,38768400,1524505,Y,-3.0,3.0,24
R26BK01688858,2026-08-28,지방자치단체조합 충남혁신도시관리본부,내포공동구 소방 무선통신보조설비 보강공사 입찰 공고,메가일렉주식회사,,,190193180,90.303,210000000,11108401,Y,-3.0,3.0,521
R26BK01700877,2026-08-27,한국농어촌공사 충남지역본부 논산지사,연산양수장 외 5개소 기계설비 보수공사,(주)동경산업개발,,,19359000,89.745,,,,,,1
R26BK01693760,2026-08-28,충청북도 청주시,내수읍 덕암리 그라운드 골프장 인조잔디 교체공사,진영기업 주식회사,,,61237430,90.23,67637000,2867326,Y,-3.0,3.0,136
R26BK01702714,2026-08-28,한국농어촌공사 충남지역본부 세종대전금산지사,2026년 금산(대전) 저수지 제당 잡초목 제거 작업,라인건설 주식회사,,,35400000,94.987,,,,,,1
R26BK01694410,2026-08-28,대한체육회 선수촌,태릉선수촌 올림픽의집 냉난방기(EHP) 전기공사,뉴텍솔루션 주식회사,,,93031460,90.325,103101690,5827399,Y,-2.0,2.0,1644
R26BK01694091,2026-08-28,강원특별자치도 양양군,강현의용소방대 신축공사(전기),명주전력(주),,,52777673,90.424,58585000,3193420,Y,-3.0,3.0,24
R26BK01690137,2026-08-28,경기도 안산시,수변공원 환경개선사업(1-6구역),성안조경 주식회사,,,133384100,90.628,147224000,12151827,Y,-3.0,3.0,37
R26BK01692119,2026-08-27,한국공항공사 김해공항,김해공항 국제선 항공사 발권부스 이전공사,(주)위너스건설,,,38957914,90.276,42767000,2220143,Y,-2.0,2.0,118
R26BK01693764,2026-08-28,충청북도 청주시,보람어린이공원 재정비사업(전기공사),남양이엔씨주식회사,,,45924230,90.225,50500000,2383812,Y,-3.0,3.0,401
R26BK01687126,2026-08-28,경상북도교육청,경상북도교육청연구원 수변전시설 교체 전기공사,주식회사 벽진테크,,,63242450,90.193,70363000,3061695,Y,-3.0,3.0,1441
R26BK01670283,2026-08-28,조달청 전북지방조달청,전북 익산 국가관리묘역 환경개선공사,(유)고창조경건설,,,378820600,90.18,422013000,17476694,Y,-2.0,2.0,216
R26BK01682575,2026-08-28,조달청 서울지방조달청,DMS방송제작센터 노후 전기설비 개선공사,주식회사 중선아이티씨,,,366755200,90.112,408312000,14562231,Y,-2.0,2.0,1523
R26BK01700798,2026-08-27,한국농어촌공사 충남지역본부 논산지사,성동면 원남리 등 용수로 정비공사,(주)태흥건설,,,19750000,89.878,,,,,,1
R26BK01687593,2026-08-28,한영대학,학생중심 지원체계 환경 개선 – SWEL Edu Lounge 환경구축(3개실),성천건설 주식회사,,,63723389,90.147,71115000,2642842,Y,-2.0,2.0,168
R26BK01694333,2026-08-28,양양속초산림조합,2026년 숲가꾸기사업(덩굴제거) 2임반,국토임업개발주식회사,,,39222900,90.375,43683000,2214128,Y,-3.0,3.0,7
R26BK01700888,2026-08-28,경기도 평택시 상하수도사업소,평택5로 114번길 50 일원 등 22개소 하수관로 준설공사,주식회사 다원건설,,,36703000,88.002,,,,,,1
R26BK01690597,2026-08-28,한국철도공사 회계통합센터,★기술자 및 실적보유★2026년 경부고속선 2단계구간 터널 전차선로 애자청소 기타공사,대한신호(주),,,632844830,90.416,706145000,41629692,Y,-2.0,2.0,151
R26BK01692294,2026-08-27,합천군산림조합,2026년 2차 조림지 풀베기사업(가회2지구),주식회사 경림,,,53088018,89.96,59219000,667120,Y,-3.0,3.0,13
R26BK01694107,2026-08-28,전남광주통합특별시 신안군,안좌 김환기미술관 치유센터 조성공사(전기),유한회사 두림전력,,,103147660,90.484,113351000,7680227,Y,-3.0,3.0,30
R26BK01695069,2026-08-28,경기도 이천시,온천교 야간경관 조성사업,(주)동문이앤씨,,,128105420,90.107,141200300,4098329,Y,-3.0,3.0,67
R26BK01692866,2026-08-28,경기도교육청 경기도김포교육지원청,솔터초 냉난방 개선 철거공사(2026년 10월 착공예정),새안이엔지 주식회사,,,133918677,90.823,146800000,10206947,Y,-3.0,3.0,5
R26BK01692267,2026-08-28,경기도 안산시 단원구,2026년 은행나무 열매 조기채취 공사(공단),경인이엔지주식회사,,,60714100,89.919,68000000,1116149,Y,-3.0,3.0,78
R26BK01695709,2026-08-28,전북특별자치도 익산시,익산 문화체육센터 파크골프장 조성사업(통신),유한회사 시원이엔지,,,17541670,90.332,19580000,1055501,Y,-3.0,3.0,40
R26BK01690522,2026-08-28,충청남도교육청 충청남도예산교육지원청,예산유치원 급식실 증축 및 수선공사,주식회사 덕정건설,,,239196960,90.309,264291000,13439980,Y,-3.0,3.0,28
R26BK01695441,2026-08-28,경기도 광주시,2026년 교통사고 잦은 곳 개선사업,태룡토건 주식회사,,,105013770,90.32,117597000,5868298,Y,-3.0,3.0,40
R26BK01695729,2026-08-28,울산광역시,성안1가압장 등 4개소 보수보강공사,금성토건 주식회사,,,109789600,90.458,122000000,8224502,Y,-3.0,3.0,146
R26BK01692224,2026-08-28,경기도 용인시 처인구,2026년 처인구 가로등 유지보수 연간단가공사(2권역_2차),주식회사 중앙이앤에프,,,89601428,90.108,100000000,3496353,Y,-3.0,3.0,277
R26BK01694648,2026-08-28,경기도 안양시,2026년 하반기 노후계량기 교체공사,일류건설 주식회사,,,192816931,90.942,215091000,17342750,Y,-3.0,3.0,30
R26BK01701330,2026-08-28,서울특별시 물재생센터 중랑물재생센터,2처리장 세목 스크린(A호) 보수 공사,주식회사 정수플로우텍,,,52233400,94.999,,,,,,1
R26BK01693965,2026-08-28,강원특별자치도 홍천군,도시계획도로(태학리 금호타이어 뒤) 가로등 설치공사,주식회사 오성전력,,,57642653,90.31,63281000,3025118,Y,-3.0,3.0,66
R26BK01695113,2026-08-28,거창군산림조합,2026년 조림지 풀베기사업 2차(남하신원지구),아림임업개발 주식회사,,,40398000,89.938,44614000,502185,Y,-3.0,3.0,12
R26BK01693810,2026-08-28,경상북도 영양군,일월면(가천) 지방상수도 관로정비공사,창조이앤지 주식회사,,,33909700,91.416,37450000,5555900,Y,-3.0,3.0,26
R26BK01678235,2026-08-28,조달청 전북지방조달청,국립호남권청소년디딤센터 건립사업 건축공사,(주)금강종합건설,,,9130663839,83.106,11000890000,720799310,Y,-2.0,2.0,426
R26BK01694074,2026-08-28,해양수산부 부산지방해양수산청,2026년도 무인표지 도장공사,(주)삼공사,,,21661313,90.32,24000000,1315583,Y,-2.0,2.0,169
R26BK01695880,2026-08-28,대구광역시 달성군,화원유원지 동물원 철거공사,주식회사 선우개발,,,64555910,90.315,71945000,3767990,Y,-3.0,3.0,77
R26BK01694635,2026-08-28,경상북도 김천시,대신동 조각공원길 농로확포장공사,주식회사 화인건설,,,31061560,90.307,34950000,1776631,Y,-3.0,3.0,104
R26BK01695027,2026-08-28,인천광역시 서해구,2026년 교통사고 잦은 곳 개선사업(토목),기풍건설주식회사,,,73538631,90.244,82291000,3569100,Y,-3.0,3.0,35
R26BK01695896,2026-08-28,경기도 평택시,2026년 하반기 녹지 식생유지 관리 단가공사(남부권역),(주)천수녹화조경,,,23897900,90.083,26308000,847918,Y,-3.0,3.0,106
R26BK01691892,2026-08-27,국토교통부 부산지방국토관리청 포항국토관리사무소,국도7호선 기성교 등 6개교 시설물 보수공사,주식회사 창진건설,,,291898620,91.153,318000000,43625931,Y,-2.0,2.0,207
R26BK01695685,2026-08-28,전북특별자치도 무주군,공공건축물 그린리모델링사업(늘목) 건축공사,(주)다솜건축인테리어,,,65637700,90.476,73422000,3325293,Y,-3.0,3.0,9
R26BK01695362,2026-08-28,강원특별자치도 태백시,2026년 하반기 화전동 산47-56번지 농로포장공사,주식회사의정산업,,,47144156,90.16,52095000,1732347,Y,-3.0,3.0,27
R26BK01692100,2026-08-28,경기도 안산시 단원구,2026년 은행나무 열매 조기채취 공사(도심),주식회사 맥스조경,,,76739500,89.926,85700000,1403961,Y,-3.0,3.0,75
R26BK01694899,2026-08-28,거창군산림조합,2026년 조림지 풀베기사업 2차(고제개명외지구),유한회사 선우,,,42078520,90.023,46770000,526457,Y,-3.0,3.0,12
R26BK01695664,2026-08-28,전남광주통합특별시 장성군,필암서원 주차장 조성사업 전기공사,(주)오토콘,,,46439950,90.354,51700000,2856984,Y,-3.0,3.0,81
R26BK01694830,2026-08-28,충청북도 청주시,석남천 월류수처리시설 정비사업,엔탑컨버전스 주식회사,,,55407000,90.927,60776000,6946586,Y,-3.0,3.0,113
R26BK01695617,2026-08-28,강원특별자치도 태백시,2026년도 신태백교 보수.보강 공사,주식회사 세진,,,317053220,90.704,350419000,29168123,Y,-3.0,3.0,25
R26BK01695224,2026-08-28,과학기술정보통신부 우정사업본부 전남지방우정청,함평대동우체국 청사 조성 건축공사,주식회사 조황,,,30625971,89.974,34127000,754518,Y,-2.0,2.0,674
R26BK01691304,2026-08-28,중소기업은행,창원카드영업센터 이전 설비공사,(주)유신,,,30258511,91.273,33440000,733047,Y,-2.0,2.0,5
R26BK01694286,2026-08-28,경기도 광명시,"2026년 철산, 하안, 광명동 지역 가로등 유지보수공사(단가계약)2차",수호정보통신(주),,,43126760,90.2,47620000,2092494,Y,-3.0,3.0,84
R26BK01695539,2026-08-28,경기도 남양주시 도로관리사업소,2026년 가로·보안등 유지보수공사 단가계약(5권역_3차),주식회사 푸름넷,,,29247000,90.231,32673494,1510447,Y,-3.0,3.0,212
R26BK01690204,2026-08-28,대구경북적십자사 혈액원,헌혈의집 팔거역센터 신설 인테리어 공사,(주)금창엔지니어링,,,190396040,90.214,211783000,9566328,Y,-2.0,2.0,268
R26BK01693803,2026-08-28,경상북도 영양군,2026년 마을 앞 실버안전길 조성사업,(주)아영,,,24289400,90.047,27200000,477400,Y,-3.0,3.0,8
R26BK01691326,2026-08-28,광주광역시 도시공사,2026년 매입임대주택 수선유지공사,동영종합건설(주),,,381698470,90.33,421773000,23514535,Y,-3.0,3.0,286
R26BK01694814,2026-08-28,제주특별자치도,한곬서예관 노후시설 보수공사,주식회사 제이씨산업,,,91616550,90.393,101706000,5456501,Y,-3.0,3.0,42
R26BK01695304,2026-08-28,충청북도 청주시,문의면 노현2리 마을회관 리모델링공사(민간보조입찰대행),주식회사  토평,,,48234000,90.434,52530000,2310565,Y,-3.0,3.0,173
R26BK01691631,2026-08-28,경상북도 영주시,한정교~제2가흥교 구간 황톳길 개보수공사,태하건설 주식회사,,,308884200,90.513,341430000,25325610,Y,-3.0,3.0,649
R26BK01695098,2026-08-28,거창군산림조합,2026년 조림지 풀베기사업 2차(가조지구),엠앤에스산림 주식회사,,,42066900,90.529,46014000,517945,Y,-3.0,3.0,12
R26BK01691158,2026-08-28,경기도교육청 경기도가평교육지원청,조종초 교사동 옥상방수공사,(주)일광지오라인,,,268910000,90.39,299951000,18708186,Y,-3.0,3.0,606
R26BK01693660,2026-08-28,충청남도 계룡시,2026년 계룡軍문화축제 아름다운 가로환경 조성사업,주식회사도안조경건설,,,130397400,89.981,145364000,3299385,Y,-3.0,3.0,12
R26BK01695236,2026-08-28,경상북도교육청 경상북도봉화교육지원청,숲속늘품 연립관사 도시가스 인입공사,주식회사 청우이엔지,,,110807260,90.392,121924000,6764724,Y,-3.0,3.0,11
R26BK01695632,2026-08-28,경기도 남양주시 도로관리사업소,2026년 가로·보안등 유지보수공사 단가계약(1권역_3차),(주)삼주전기,,,29608943,90.225,32673494,1510447,Y,-3.0,3.0,211
R26BK01694659,2026-08-28,경상북도 안동시,이천동 경북대로 오수관로 설치공사,주식회사 청명개발,,,22350380,90.585,24580000,1996242,Y,-3.0,3.0,69
R26BK01694877,2026-08-28,전남광주통합특별시 담양군,2026년 죽녹원 지방정원 보완(숲길정비)사업,(유)우석산업개발,,,158141300,90.606,175456000,6872102,Y,-3.0,3.0,5
R26BK01694861,2026-08-28,경기도 남양주시 도로관리사업소,2026년 가로·보안등 유지보수공사 단가계약(6권역_3차),주식회사 이룸이엔씨,,,29515771,90.229,32673494,1510447,Y,-3.0,3.0,209
R26BK01683967,2026-08-28,산업통상부 마산자유무역지역관리원,표준공장 5호동 주차빌딩 옥상 바닥 방수공사(마산자유무역지역),주식회사 천우도장건설,,,125094197,90.446,138270000,9455494,Y,-2.0,2.0,478
R26BK01687097,2026-08-28,조달청 인천지방조달청,(가칭)부천과학고 기숙사 증축 통신공사,주식회사 오성에이치앤비,,,1148107320,89.475,1292070000,83144488,Y,-3.0,3.0,1939
R26BK01696023,2026-08-28,경상남도 통영시,2026년 조림지 풀베기사업 2차(광도지구),주식회사 봉림,,,60660700,90.106,67333000,754422,Y,-3.0,3.0,9
R26BK01694769,2026-08-28,충청남도 예산군,예산성당 보수정비공사(입찰대행),(주)다산건설,,,141862060,90.393,158170000,9078726,Y,-3.0,3.0,31
