공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01539738,2026-06-01,청주산림조합,2026년 조림지 풀베기사업(2회베기)(문의2지구),다올산림 주식회사,68459000,90.558,
R26BK01541584,2026-06-01,부산광역시 사하구,2026년 임도시설 정비사업,(주)한림이엔지,115764203,90.791,128899000
R26BK01535104,2026-06-01,석곡농업협동조합,석곡농협 목사동지점 및 하나로마트 증축공사(통신),홍운이엔씨(주),14790000,47.709,
R26BK01543733,2026-06-01,인천광역시 서해구,주민이 행복한 함께정원·틈새정원 조성사업,태정조경(주),99648000,90.123,110218000
R26BK01544273,2026-06-01,대구광역시 달성군,달성 화물자동차 공영차고지 자가망 이설 공사,유신통신(주),71097420,89.937,
R26BK01544442,2026-06-01,전남광주통합특별시 진도군,2026년 탄항도 선착장 정비사업,주식회사 두루조은,326168730,90.546,
R26BK01532815,2026-06-01,경상북도 청송군 농업기술센터,[입찰대행]「재해대응형 과수재배시설지원(시범)」 내재해형하우스 설치 공사 소액수의 견적 제출 안내공고(고*숙),주식회사 광진,194961960,90.155,
R26BK01544156,2026-06-01,국토교통부 서울지방국토관리청 의정부국토관리사무소,국도43호선 외 4개 노선 도로표지 정비공사,미성휀스건설 주식회사,224192000,90.299,
R26BK01541072,2026-06-01,전남광주통합특별시 장흥군,2026년 1년차 조림지 풀베기사업(대덕회진지구),한빛산림 유한회사,37801465,90.26,
R26BK01543458,2026-06-01,경기도 파주시,금곡1리 소하천 교량 재설치 공사,주식회사 청진건설,79233000,90.556,
R26BK01543632,2026-06-01,충청남도 서산시,2026년 보행자 적색신호 잔여기 설치공사,주식회사 정우전력,73562290,89.996,
R26BK01539256,2026-06-01,경기도교육청 경기도이천교육지원청,이천교육지원청 학교 유무선 네트워크 개선 사업 3차 대상교 정보통신공사(1권역),영동전기(주),238196136,90.391,
R26BK01541082,2026-06-01,전남광주통합특별시 장흥군,2026년 1년차 조림지 풀베기사업(송촌죽교지구),(유)비치임업,28229411,90.325,
R26BK01542588,2026-06-01,충청남도 부여군,"국가하천(군수, 봉정지구) 풀베기사업",한진농공 주식회사,22230500,90.412,
R26BK01543560,2026-06-01,경상북도 구미시,부곡동 615번지 교량개체 및 확장공사,주식회사 일주건설,79258700,91.115,
R26BK01543278,2026-06-01,전남광주통합특별시 무안군,몽탄면 소하천(총치천) 정비사업,청우건설(주),39193000,90.487,
R26BK01544306,2026-06-01,한국보훈복지의료공단,2026년 상반기 보훈공단 주거환경개선공사 경기(3),하이원산업(주),61499000,89.953,
R26BK01523722,2026-06-01,경인북부수산업협동조합,수산물 산지위판장 시설개선사업(스카이어닝 설치 공사),(주)서강종합건설,271009750,91.021,
R26BK01542702,2026-06-01,충청남도 부여군,2026년 부여군 슬레이트 지붕개량공사,(주)삼육오건설,30706230,89.822,
R26BK01543788,2026-06-01,경상북도 구미시,2026년 주요관문 여름화단 조성공사,주식회사 디자인랜드,52292750,90.378,
R26BK01541085,2026-06-01,전남광주통합특별시 장흥군,2026년 1년차 조림지 풀베기사업(금곡계산지구),(주)우송,86136000,90.27,
R26BK01539470,2026-06-01,경기도교육청 경기도이천교육지원청,이천교육지원청 학교 유무선 네트워크 개선 사업 3차 대상교 정보통신공사(3권역),주식회사 천일,210121111,90.391,
R26BK01542473,2026-06-01,충청남도 부여군 사적관리소,2026년 부여 능안골고분군 예초사업,(유)해인조경,79891190,90.65,
R26BK01539793,2026-06-01,한국농어촌공사 충남지역본부 공주지사,경천1리 취약지역생활여건개조사업 석면해체공사,유한회사 다윗에너지,169260000,90.657,
R26BK01540966,2026-06-01,부산광역시교육청 부산광역시남부교육지원청,부산중앙고등학교 급식기구교체 전기증설 전기공사,주식회사태동전력,116100128,90.203,
R26BK01553681,2026-06-01,산림청 동부지방산림청 삼척국유림관리소,2026년 사방댐 준설사업(임원 산1) 수의시담,삼척동해태백산림조합,19770000,89.09,
R26BK01543299,2026-06-01,국토교통부 대전지방국토관리청 예산국토관리사무소,예산국토 2권역 수해긴급복구 등 유지보수공사,(주)하지건설,313467000,92.66,
R26BK01538864,2026-06-01,산림청 남부지방산림청 울진국유림관리소,2026년 보호구역 내 산불피해지 산림생태복원사업(기번2),주식회사 신림조경건설,1085999800,86.766,
R26BK01538262,2026-06-01,서울특별시 서울아리수본부 서부수도사업소,2026년 서부수도사업소 청사 시설물 환경개선공사(소방),명승파워넷 주식회사,40701065,90.278,
R26BK01542449,2026-06-01,전남광주통합특별시 곡성군,2026년 어린이집 기능보강사업(한빛어린이집) 구조보강공사,남현건설 주식회사,24666900,90.045,
R26BK01541130,2026-06-01,전남광주통합특별시 장흥군,2026년 1년차 조림지 풀베기사업(장동지구),(유)비치임업,46808832,90.293,
R26BK01553989,2026-06-01,한국농어촌공사 경기지역본부 김포지사,신곡양배수장 옥외조명 누전 보수공사,주식회사 비알인포텍,11286000,,
R26BK01539726,2026-06-01,청주산림조합,2026년 조림지 풀베기사업(2회베기)(문의1지구),케이앤피산림 주식회사,71261900,90.39,
R26BK01542998,2026-06-01,충청남도 서산시,2026년 산불예방 숲가꾸기 사업,서산산림법인주식회사,29978080,90.823,33216000
R26BK01541148,2026-06-01,전남광주통합특별시 장흥군,2026년 1년차 조림지 풀베기사업(운흥모령지구),(유)비치임업,57553341,90.311,
R26BK01539797,2026-06-01,청주산림조합,2026년 조림지 풀베기사업(2회베기)(북이강내외지구),주식회사 우주산림,70929000,90.329,
R26BK01541145,2026-06-01,전남광주통합특별시 장흥군,2026년 1년차 조림지 풀베기사업(장흥부산지구),유한회사 청우산림,66084020,90.252,
R26BK01540588,2026-06-01,강원특별자치도 속초시,속초 반다비체육센터 건립공사(전기),(주)대호기전,821224130,90.449,
R26BK01542562,2026-06-01,대구광역시 달서구,장동공원 외 1개소 정비사업,주식회사 제우스조경,86831762,90.262,
R26BK01543436,2026-06-01,전남광주통합특별시 화순군,화순읍 신기교차로 회전교차로 설치사업,주식회사 삼진산업개발,190247500,90.328,
R26BK01541045,2026-06-01,전남광주통합특별시 여수시,웅천청소년문화공원  X게임장 리모델링 사업,주식회사 영광조경건설,333844085,90.184,
R26BK01554506,2026-06-01,경기도 이천시 환경수자원국 하수과,마장하수 분리막 세정조 방수공사,열린,36828000,90.909,
R26BK01531930,2026-06-01,부산광역시남부교육청 해연중학교,해연중학교 교실바닥교체 공사,(주)씨엔에스산업디자인,103053400,89.979,
R26BK01542772,2026-06-01,전북특별자치도 익산시,2026년 익산시 과속방지턱 설치공사 단가계약(2차),(유)베스트 이엔씨,2338000,90.074,
R26BK01532791,2026-06-01,한국지역난방공사 서울중앙지사,2026년 중앙지사 난방설비 기계분야 정기점검보수공사,주식회사 디와이,109024408,90.42,
R26BK01542377,2026-06-01,전남광주통합특별시 곡성군,입면 입석리 구거 정비공사,주식회사 남호토건,57873300,90.424,
R26BK01539812,2026-06-01,청주산림조합,2026년 조림지 풀베기사업(2회베기)(북이옥산지구),주식회사 한솔산림,71339000,90.629,
R26BK01544315,2026-06-01,여수시도시관리공단,바이오가스화시설 비상발전설비 설치 전기공사 입찰 진행 계획,현대전기 주식회사,119525360,90.252,
R26BK01543456,2026-06-01,전남광주통합특별시 진도군,"2026년 임도시설 구조개량사업(첨찰산, 논수동임도)",유한회사 미래산림토목,56843590,90.235,
R26BK01542388,2026-06-01,전북특별자치도 김제시,2026년 가로등 걸이용 화분 꽃식재 사업,(유)주민건설,27066000,90.141,
R26BK01538806,2026-06-01,전남광주통합특별시 진도군,진도군 생활폐기물 소각시설 설치사업 소방공사,주식회사 우명,542675640,90.357,
R26BK01541762,2026-06-01,남해군산림조합,2026년 산불예방 숲가꾸기사업(화방사지구),주식회사 숲드림,142931280,90.096,
R26BK01553704,2026-06-01,한국농어촌공사 경북지역본부 영주.봉화지사,승문2리 마을만들기사업 전기공사,주식회사 대경전기,17600000,88.348,
R26BK01541007,2026-06-01,대구광역시 서구,2026년 양버즘나무 가로수 병해충 방제공사,주식회사 도시정원,51670491,90.091,
R26BK01544359,2026-06-01,대구광역시 달성군,옥포 김흥리 672번지선 도로확장공사,도개종합건설 주식회사,338287000,90.691,
R26BK01541151,2026-06-01,전남광주통합특별시 장흥군,2026년 2년차 조림지 풀베기사업(부산지구),유한회사 하남임업,76784031,90.242,
R26BK01541205,2026-06-01,전남광주통합특별시 장흥군,2026년 2년차 조림지 풀베기사업(용산지구),유한회사 솔숲,86444555,90.306,
R26BK01540243,2026-06-01,강원특별자치도 태백시,태백 목재종합가공센터 조성사업 기계설비공사,주식회사동부이앤씨,215214280,90.197,
R26BK01543118,2026-06-01,충청남도 서산시,2026년 조림지 풀베기사업(도비보조),주식회사 대림,62842800,91.233,
R26BK01542372,2026-06-01,경기도 평택시,(북부)2026년 고덕동 어린이공원 목재시설물 도색공사,성원조경건설(주),68673000,90.173,
R26BK01543962,2026-06-01,전남광주통합특별시 해남군,송지 미학 용배수로 정비공사,(주)해성,34173060,90.324,38090000
R26BK01538773,2026-06-01,경기도교육청 경기도안양과천교육지원청,[긴급] 평촌초 교사1호동 옥상방수공사,주식회사 와이비엘,224493290,90.3,
R26BK01543598,2026-06-01,대구광역시 남구,남구 관내 콘크리트 맨홀뚜껑 정비공사(4차),(주)티지환경,129880000,90.41,
R26BK01540779,2026-06-01,전남광주통합특별시 무안청사,위임국도 22호선 순천 월계교 등 2개소 보수공사,성원건설주식회사,200940300,90.279,
R26BK01544151,2026-06-01,강원특별자치도 동해시,무릉별유천지 체험놀이기구 경관조명 설치공사,합자회사 태건전력,36535480,89.958,
R26BK01536915,2026-06-01,충청남도 공주시,신관동 공영주차장 앞 교통신호기 설치공사,주식회사 비에스,33666820,90.71,
R26BK01540351,2026-06-01,경기도 여주시,세종시장 테마거리 조성공사,가람개발주식회사,36177600,90.196,
R26BK01539089,2026-06-01,(재)한국에너지재단,한국남부발전 원덕읍 공동이용시설 에너지이용환경 개선사업 공사,주식회사 미래에스엔제이,67500000,90.015,
R26BK01543620,2026-06-01,경기도 연천군,2026년 DMZ 평화의길 테마노선 예초 공사,연천군산림조합,37076000,90.432,
R26BK01543173,2026-06-01,경상남도 의령군,궁류 다현 마을안길 아스콘 포장공사,영수건설 주식회사,23920850,90.397,
R26BK01541310,2026-06-01,전남광주통합특별시교육청 전남광주통합특별시나주교육지원청,나주중 그린스마트스쿨 본관동 증축 소방공사(2차),주식회사국일전력,206101702,90.374,
R26BK01540582,2026-06-01,전남광주통합특별시 영암군,영암 용흥1리 새실마을 도로확포장공사,주식회사 미송건설,28198570,90.298,
R26BK01540279,2026-06-01,경기도 남양주시 수동면,2026년 수동면 생활불편 민원처리 단가계약 2차 2권역,주식회사 탑마블,37837870,90.185,
R26BK01542139,2026-06-01,경기도 평택시,"[긴급]경기 평택공공산후조리원 리모델링 공사(건축, 기계)",주식회사 창송,2038472614,89.301,
R26BK01542230,2026-06-01,충북대학교,농업과학기술센터 등 2개동 재실감지센서 설치공사,(주)이륭전기공사,106817320,90.478,
R26BK01542448,2026-06-01,인천광역시 남동구,월례근린공원 화장실 리모델링 공사,한강종합건설 주식회사,112988164,90.206,
R26BK01542564,2026-06-01,인천광역시 남동구,소촌소공원 조성사업 조경공사,주식회사 선두기업,97536300,90.183,
R26BK01536469,2026-06-01,서울특별시성동교육청 서울용마초등학교,서울용마초등학교 옥상방수 및 기타공사 2인이상 견적제출 공고,주식회사 창조이노베이션,98640053,90.013,
R26BK01541431,2026-06-01,경상남도교육청 경상남도창원교육지원청,창원천광학교 방과후과정센터 옥상방수공사,한국건설 유한회사,26121290,90.21,
R26BK01542661,2026-06-01,인천광역시 남동구,"2025년 선정 간석2동경로당 그린리모델링공사(건축,기계)",(주)비로종합건설,142683438,90.258,
R26BK01541150,2026-06-01,전남광주통합특별시 장흥군,2026년 2년차 조림지 풀베기사업(유치조양지구),(유)우창,76933038,90.272,
R26BK01553982,2026-06-01,국립공원공단 다도해해상국립공원서부사무소,칠발도 바닷새류 번식지 유해식물 제거 및 밀사초 식재,주식회사 나우엘앤씨,21480000,97.992,
R26BK01522219,2026-06-01,한국외국어대학교 서울캠퍼스,한국외국어대학교 [대학혁신지원사업] 법학관 6층 및 국제학사 학군단 1층 천정형냉난방기 설치 공사,에이앤더블유 주식회사,63692000,67.044,
R26BK01539651,2026-06-01,청주산림조합,2026년 조림지 풀베기사업(2회베기)(부용외천2지구),(주)손아름드리,76062000,90.407,
R26BK01539757,2026-06-01,청주산림조합,2026년 조림지 풀베기사업(2회베기)(한계지구),주식회사 약산,64824000,90.51,
