공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01518684,2026-05-26,경찰청,바른 112신고 공모전 등 112홍보 용역,주식회사 몽규,93500000,,
R26BK01505843,2026-05-27,인천광역시 경제자유구역청,송도컨벤시아 3단계  건립 기본계획 수립 및 타당성 조사 용역,주식회사 범건축종합건축사사무소,236346000,,
R26BK01523009,2026-05-28,조달청 서울지방조달청,2026년 독자 AI 파운데이션 모델 프로젝트 데이터 가공 용역,바탕에비뉴 주식회사,240000000,,
R26BK01517683,2026-05-29,조달청 대전지방조달청,밀 핵심집단 300계통 염기서열분석 및 변이정보 DB 구축,주식회사 디엔에이케어,130000000,,
R26BK01518811,2026-05-27,조달청 서울지방조달청,2026년 인구정책국민참여단 운영,주식회사 오알피연구소,245330000,,
R26BK01508262,2026-05-21,한국보건산업진흥원,2026년 국가통합바이오빅데이터구축사업 오프라인 홍보 기획 및 운영,주식회사 에이치투아이엔씨,98780000,,
R26BK01513042,2026-05-22,한국보건산업진흥원,인공지능(AI) 활용 신약개발 경진대회 위탁 운영,데이콘주식회사,79000000,,
R26BK01530315,2026-05-29,서울특별시교육청,[긴급] 2026 서울학생 예술몽땅 페스티벌 위탁용역,주식회사 아이더스,190775620,98.0,
R26BK01509905,2026-05-22,국무조정실,청년정책 참여 포인트제 운영방안 연구,주식회사 공공프리즘,39300000,,
R26BK01428039,2026-05-08,전남광주통합특별시 구례군,구례읍 농촌중심지활성화사업 지역역량강화 용역,재단법인 한국산업관계연구원,2600000000,,
R26BK01487531,2026-05-18,전남광주통합특별시 구례군,구례군 창업 인큐베이팅 플랫폼 창업점포 고도화 컨설팅 및 판로개척 운영 용역,주식회사 위드앤씨,180000000,,
R26BK01451588,2026-05-19,충청북도 단양군,단양읍 농촌중심지활성화사업 지역역량강화 용역,주식회사거름,3373000000,,
R26BK01486227,2026-05-06,충청남도 예산군,내포~정안IC 연결도로 예비타당성조사 대응체계 구축용역 입찰 공고(협상에 의한 계약),주식회사 드림이앤디,90000000,,
R26BK01480132,2026-05-12,재단법인 한국만화영상진흥원,"만화평론지 지금, 만화 출판 유통 및 만화전문정보 구축 용역",팬덤북스,212698200,,
R26BK01487504,2026-05-18,전남광주통합특별시 구례군,구례군 창업 인큐베이팅 플랫폼 창업 콘텐츠 제작 및 마케팅 홍보 프로그램 운영 용역,유한회사 두다,264000000,,
R26BK01454078,2026-05-20,충청북도 단양군,가곡면 영춘면 기초생활거점조성사업 지역역량강화 용역,주식회사 유알씨,1381600000,,
R26BK01486872,2026-05-12,국방기술품질원,국방표준화 추진체계 개선을 위한  민·군규격표준화사업 발전전략 도출 선진화 연구,한국과학기술정책플랫폼협동조합,99000000,,
R26BK01504711,2026-05-18,경찰청,경찰청 인공지능 영향평가 및 위험관리방안 수립 정책연구,(주)씽크포비엘,40700000,,
R26BK01507261,2026-05-18,세종특별자치시체육회,제15회 세종시민체육대회 운영 대행사 용역,이음이엔티 주식회사,90000000,,
R26BK01513456,2026-05-22,해양수산과학기술진흥원,폐어구 활용 고부가가치 첨단소재(특수 활성탄) 생산 기반 기술 실증 기획 연구,고등기술연구원연구조합,40000000,,
R26BK01508189,2026-05-28,인천광역시,2026년 시민문화예술제 행사대행 용역,주식회사 에스포컴퍼니 (S4 company),384100000,,
R26BK01491869,2026-05-22,서울특별시 관악구,봉천 4-1-3구역 주택재개발정비사업 환지 지적확정측량 용역,(주)삼경지적측량사업단,172325000,100.0,
R26BK01522510,2026-05-26,서울특별시 강동구,2026년 강동구 반려식물 클리닉 사업 운영 용역,주식회사 한누리,97110000,,
R26BK01504086,2026-05-22,국가인권위원회,2026년 사이버인권교육 콘텐츠 개발,인바이드,70400000,,
R26BK01503984,2026-05-15,사단법인 대한영양사협회,2026년 K-밀크 탐험대 교육꾸러미 제작·발송 업체 선정,주식회사 에이퍼브,58580500,,
R26BK01518794,2026-05-27,중앙사회서비스원,지역별 사회복지시설 수요 공급 실태연구,한국보건사회연구원,50000000,,
R26BK01496933,2026-05-27,조달청,2026년 TIPA 역량강화 교육 운영,주식회사 에이디링크연구소,324500000,,
R26BK01516288,2026-05-27,성평등가족부,2026년 지역성평등보고서 연구,한국여성정책연구원,37000000,,
R26BK01501738,2026-05-15,경상북도문화관광공사,2026 경북 디지털 융복합 관광인재 육성 사업 운영 용역,주식회사 에스앤엘기획,77330000,,
R26BK01528407,2026-05-28,한국과학기술원,Global AI Research Leap Challenge 2026 행사 운영 용역,주식회사 엠플레넷,44500000,,
R26BK01498159,2026-05-20,충청남도 서산시,야외물놀이장 및 여름.겨울 테마파크 설치운영 및 철거 용역,케이앤와이 주식회사,621000000,,
R26BK01516366,2026-05-28,조달청 서울지방조달청,아동·청소년 생활안전 실태조사 2025,(주)한국갤럽조사연구소,324570000,,
R26BK01543451,2026-05-27,해양수산부,제3차 해양산업클러스터 기본계획(2027~2031) 수립 연구용역,한국해양수산개발원,99000000,100.0,
R26BK01524808,2026-05-29,서울주택도시개발공사,BIM 국제표준인증 체계 구축 및 유지방안 수립 용역,(주)트리마란,80000000,,
R26BK01499614,2026-05-11,국토교통부 익산지방국토관리청 남원국토관리사무소,26년도 남원국토 관내 비탈면 모니터링 시스템 구축 용역,주식회사 아주엔지니어링,712000000,,
R26BK01505464,2026-05-18,전남광주통합특별시 구례군,구례군 취약지역 개조사업 대상지 전수조사 및 종합계획 수립용역,주식회사 행복한도시농촌연구원,142500000,,
R26BK01503479,2026-05-28,조달청 서울지방조달청,홍보물품 기획 및 제작(가죽소재),주식회사 공공공간,125000000,,
R26BK01520062,2026-05-26,한국과학기술연구원,2026 서울퀀텀캠퍼스 운영 용역,사단법인 양자에이아이융합센터,244900000,,
R26BK01529304,2026-05-29,농림수산식품교육문화정보원,2026년 APEC 식량안보 정책토론회 운영,(주)코리아컨벤션서비스,40000000,,
R26BK01444859,2026-05-20,조달청 인천지방조달청,차세대 쇄빙연구선 빙하중모니터링 장비 구축,(주)크리에이텍,955104000,,
R26BK01505337,2026-05-28,재단법인 경기도평생교육진흥원,2026년 한류문화 프로그램 운영 용역,주식회사 예음컬처앤콘텐츠,195000000,,
R26BK01525196,2026-05-26,한국과학기술연구원,2026년 허브토크데이 행사 운영 용역,주식회사 이엘커뮤니케이션즈,69268100,,
R26BK01492449,2026-05-22,조달청,2026년 통계데이터센터 민간데이터 구매,주식회사 제로투원파트너스,817500000,,
R26BK01500877,2026-05-11,산림청 동부지방산림청,2026년 산사태 발생 우려지역 실태조사 용역(2차),한국산림재난안전기술공단,203760648,,
R26BK01507775,2026-05-28,충청남도 공주시,우금티전적 알림터 전시환경 개선 전시 연출 및 제작.설치 용역[협상],주식회사 사유도시건축사사무소,130000000,,
R26BK01511942,2026-05-26,한국보건복지인재원,2026년 글로벌헬스케어 해외연수 운영위탁,주식회사 휴먼에듀,68429000,,
R26BK01494492,2026-05-28,한국농어촌공사 경북지역본부 경주지사,서면 기초생활거점조성사업 지역역량강화 용역,유니에코도시환경디자인연구소,384080000,,
R26BK01468094,2026-05-27,조달청,중소 제조기업 업종별 DX·AX 가이드라인 연구,중소벤처기업연구원,299978660,,
R26BK01515621,2026-05-27,경기도 화성시,서해안 관광벨트 특화경관 디자인 설계 공모 및 제작설치,제이비디(JBD)연구소,1056000000,,
R26BK01509395,2026-05-19,법무부,사회통합프로그램 교재(유학생용) 개발,이화여자대학교 산학협력단,25000000,,
R26BK01518815,2026-05-29,(재)경기도경제과학진흥원,"2026년 경기도․시(광명시, 의왕시) ESG 인식확산 교육운영 용역",이에스지아이주식회사,68820000,93.0,
R26BK01484035,2026-05-20,조달청 부산지방조달청,중소기업퇴직연금기금제도 전담운용기관(자산운용사 및 증권사) 선정,미래에셋증권 주식회사,42000,,
R26BK01490174,2026-05-27,(재)광주테크노파크,2026 광주창업페스티벌 행사 용역,(주)가나엔터프라이즈,475000000,,
R26BK01509614,2026-05-19,식품의약품안전처 식품의약품안전평가원,2026년 독성정보 DB 콘텐츠 구축,건국대학교 산학협력단,80000000,,
R26BK01510087,2026-05-19,한국수산자원공단 남해본부,2026년 거제시 쥐노래미 산란서식장 통합관리,주식회사 인피니티오션,163500000,,
R26BK01485436,2026-05-20,조달청,딥러닝 활용을 위한 검역병해충 분류 기반 데이터셋 구축,국립순천대학교 산학협력단,3582000000,,
R26BK01504067,2026-05-27,(재)서울경제진흥원,서울 XR 테마관 행사 운영,에코마이스 주식회사,165640000,,
R26BK01523899,2026-05-26,국토교통부 대전지방국토관리청 보은국토관리사무소,2026년 보은국토 관내 비탈면 모니터링 시스템 구축 용역,(주)에스티알,1175500000,,
R26BK01485797,2026-05-08,질병관리청,"[정책,133] 항공기 위생조사 대상 및 조치 기준 수립",서울시립대학교 산학협력단,39800000,,
R26BK01486752,2026-05-15,재단법인스포츠윤리센터,스포츠윤리센터 공정·전문성 강화를 위한 조사 체계 고도화 용역,주식회사 나도기브,36400000,,
R26BK01495920,2026-05-20,서울특별시 여성가족재단,중장기 경영체계 재정립 및 경영계획 수립 용역 (협상에 의한 계약),주식회사투비파트너스,350000000,,
R26BK01468214,2026-05-26,재단법인 한국공예디자인문화진흥원,유네스코 세계유산위원회 회의 계기 한국공예 전시행사 종합운영대행,주식회사 유니원커뮤니케이션즈,588000000,,
R26BK01521085,2026-05-28,한국임업진흥원,합법목재 중장기 계획 및 성과지표 개발,주식회사 아이오랩,55000000,100.0,
R26BK01513417,2026-05-22,해양수산과학기술진흥원,고성능·저전력 양식장 에너지 절감 기술개발 기획 연구,한국과학기술정책플랫폼협동조합,100000000,,
R26BK01493039,2026-05-11,한국기술교육대학교,‘고용서비스 종사자의 기업상담 역량 향상을 위한 AI 활용’ 보수교육 교과목 개발,사단법인 국제고용개발원,29900000,,
R26BK01530346,2026-05-29,한국항공우주연구원,위성활용콘퍼런스 2026 개최 PCO 업체 선정,주식회사 맥앤윕,191800000,79.536,240600000
R26BK01516733,2026-05-27,조달청 서울지방조달청,여순사건 관련 국외(러시아·일본·대만) 인식 조사 연구용역,동국대학교산학협력단,140000000,,
R26BK01515519,2026-05-27,인공지능산업융합사업단,AI 커리어맵 개선 및 사업 성과조사 용역,(주)인사이트코리아,92400000,,
R26BK01514953,2026-05-22,한국어촌어항공단,삼척시 비화진권역 행복한 삶터 조성사업 지역역량강화 용역,건축도시경관연구소,136800000,,
R26BK01507138,2026-05-20,경기도,경기도 착한기업 인증 실태조사,주식회사 엔알에스,35200000,,
R26BK01513305,2026-05-26,(재)경남창조경제혁신센터,2026년 글로벌 액셀러레이팅 지원사업 위탁 용역,와이앤아처 주식회사,110990000,,
R26BK01507244,2026-05-27,조달청 서울지방조달청,2026년도 한국고전종합DB구축사업,주식회사 윤즈정보개발,398000000,,
R26BK01520946,2026-05-28,조달청 서울지방조달청,2026 뮤지컬 창작진 글로벌 아카데미 기획 및 운영,주식회사 소파앤스파크,490000000,,
R26BK01439250,2026-05-19,한국국제협력단,몽골 자동차 검사역량 제고 및 시설 개선을 통한 교통안전 강화 사업 시스템 구축 감리 용역,주식회사 한국아이티컨설팅,233459000,,
R26BK01527647,2026-05-29,국립순천대학교,국립순천대학교 2026년 하계 토익사관 프로그램 위탁용역,주식회사글로벌교육원,38588000,,
R26BK01513372,2026-05-22,한국지방재정공제회,옥외광고물 규제 현실화를 위한 제도개선 연구용역,한국법제연구원,55000000,91.114,
R26BK01517005,2026-05-26,한국건설기술연구원,2026년 도로교통량 조사 현장장비 유지관리용역,뉴아이텍 주식회사,257064941,,
R26BK01514036,2026-05-22,인천광역시,(긴급)2026년 인천광역시 항공사진 판독 및 공간정보 구축 용역,제일항업(주),288483000,,
R26BK01510555,2026-05-19,조달청,군산시 비안도 섬 지역 특성화사업(2단계) 현장관리 운영 용역,지역자산화협동조합,255000000,,
R26BK01447039,2026-05-18,여수광양항만공사,광양항 낙포부두 5번선석 개축방안 기본구상 및 타당성조사용역,주식회사 도화엔지니어링,226000000,70.392,
R26BK01496591,2026-05-21,조달청,유망 신기술 기업 발굴 및 수출기업화 지원사업,사단법인 한국신제품인증협회,260000000,,
R26BK01501613,2026-05-14,백신안전기술지원센터,백신안전기술지원센터 단백질 정제공정 실습 교육프로그램 운영체계 마련 용역,다빈사이언스,50000000,,
R26BK01525783,2026-05-29,한국산업안전보건공단 산업안전보건연구원,MSDS 작성 프로그램 고도화를 위한 정보화전략계획(ISP) 수립 용역,주식회사 아이씨티나인,44000000,98.743,
R26BK01506313,2026-05-18,한국어촌어항공단,2026년 인천중구 예단포항 어촌뉴딜3.0(어촌회복형)사업 기본계획(공간환경마스터플랜) 수립 용역,주식회사 베토,330000000,,
R26BK01510418,2026-05-19,한국전기연구원,2026년 한국전기연구원 특허 연차 관리 대행 용역,(주)마크프로,771711800,,
R26BK01518925,2026-05-26,국회 국회사무처,2026년 국회사무처 현업종사자 특수건강진단(확대공고),(재)한국의학연구소,85572060,,
R26BK01518239,2026-05-27,한국지능정보사회진흥원,정보화·SW산업 현황 실태조사 및 정책방향 컨설팅,(유)혜안리인덱스,49200000,,
R26BK01507031,2026-05-21,한국발명진흥회,2026년~2028년 (3개년) 회계연도 한국발명진흥회 외부 회계감사 용역,수인회계법인,66000000,,
R26BK01512063,2026-05-29,경상남도 진주시,2026 진주국제농식품박람회 수출상담회 운영 대행용역,주식회사 오피코리아,161500000,,
R26BK01514515,2026-05-22,인천항만공사,2025년 인천항만공사 지속가능경영보고서 제작 용역,(사)한국능률협회,77000000,,
R26BK01486639,2026-05-15,보건복지부 국립재활원,[중개] 재활로봇 관련 기술분야별 지식재산권[IP] 창출,디앤 특허법률사무소,36000000,,
R26BK01472795,2026-05-06,해양수산부 목포지방해양수산청,가거도항 재해저감 모니터링 용역,주식회사 해안해양기술,760000000,95.409,800000000
R26BK01513318,2026-05-26,해양수산부 목포지방해양수산청,목포항 및 흑산도항 항만시설 환경개선사업 기본 및 실시설계용역,주식회사 연안항만엔지니어링,368880000,79.098,
R26BK01505045,2026-05-22,한국과학창의재단,2026년 찾아가는 학교 컨설팅 통합 운영지원 대행 용역,주식회사 에이치마케팅커뮤니케이션즈,399500000,,
R26BK01528382,2026-05-29,문화체육관광부 전통예술고등학교,국립전통예술중학교 제26회 전통예술제전 공연 연출 구성 및 장비임차 용역 계약,도담,37980000,,
R26BK01522567,2026-05-27,중소벤처기업진흥공단,중진공 중장기(27~31년) 경영전략 수립 연구용역,(주)키투웨이(Key To Way Inc.),53800000,,
R26BK01509318,2026-05-20,조달청 인천지방조달청,댐-보 연계운영에 따른 생태계 정밀 모니터링 연구,주식회사한국생태네트워크,1307300000,,
R26BK01491225,2026-05-20,서울특별시,직장운동경기부 선수촌 조성 기본구상 및 타당성조사,주식회사 비콘힐엔지니어링건축사사무소,190080000,,
R26BK01523130,2026-05-27,조달청 서울지방조달청,2026년 SW산업실태조사 용역,(주) 메가리서치,158000000,,
R26BK01516235,2026-05-26,한국수산자원공단 서해본부,2026년 인천광역시 사전·사후영향조사 및 방류효과조사(긴급),한국생태연구원 주식회사,128500000,,
R26BK01454646,2026-05-20,한국농어촌공사 경북지역본부 영천지사,고경면 농촌중심지활성화사업 지역역량강화 용역,주식회사 에코다임,1113611000,,
R26BK01510531,2026-05-29,조달청,2026 정보접근성 실태조사,주식회사 헤더스,399927000,,
R26BK01514990,2026-05-22,한국어촌어항공단,제주시 협재권역 행복한 삶터 조성사업 지역역량강화사업 용역,한국표준협회,330000000,,
R26BK01526499,2026-05-26,한국건설기술연구원,시설물 디지털 트윈 모듈 및 데이터 연동 체계 구축 및 운영,주식회사 애니토이,47957000,,
R26BK01517458,2026-05-26,한국원자력안전재단,2026년 생활주변방사선 체험행사 운영 지원(재공고),주식회사 넷마루,52900000,,
R26BK01515089,2026-05-22,한국승강기안전공단,2026년 SNS 콘텐츠 제작 및 운영,콜라보에어 주식회사,70020000,,
R26BK01490488,2026-05-13,한국양성평등교육진흥원,2026년 젠더기반폭력 예방교육 콘텐츠 개발,주식회사 오피유커스,65780000,,
R26BK01514655,2026-05-22,재단법인한국교육환경보호원,마음건강 위기학생 전문기관 연계 지원 사업의 효과성 분석 연구,광운대학교산학협력단,49000000,,
R26BK01520611,2026-05-27,한국해양교통안전공단,2026년 AI·데이터 품질관리 컨설팅 용역,주식회사 아이티어바웃,33000000,,
R26BK01506279,2026-05-18,한국어촌어항공단,2026년 강화군 선두항 어촌뉴딜3.0(어촌회복형)사업 기본계획(공간환경마스터플랜) 수립 용역,주식회사 디자인연구소이락건축사사무소,316000000,,
R26BK01483594,2026-05-13,전남광주통합특별시 무안청사,섬진강 수계(섬본E 단위유역) 수질오염총량관리 정밀평가 연구용역,주식회사 에머스,295000000,,
R26BK01512227,2026-05-19,경기도,경기도 미래산업 지역특화 인재양성체계 구축방안 수립 연구용역,(사)한국능률협회,185000000,,
R26BK01529487,2026-05-29,한국국제보건의료재단,KOFIH 국제보건 ODA 범분야 이슈별(인권·젠더·환경) 적용 가이드라인 수립,국제개발컨설팅 유한책임회사,98319100,,
R26BK01486727,2026-05-19,(사)지속가능공동체연구소 이음,수한면 기초생활거점조성사업(보은군 농촌협약) 지역역량강화용역,주식회사 에코메아리,295680000,80.0,
R26BK01463990,2026-05-13,전남광주통합특별시 구례군,마산면 기초생활거점조성사업 지역역량강화 용역,주식회사 네이처앤플랜,652800000,,
R26BK01498309,2026-05-28,재단법인 대구디지털혁신진흥원,2026년 대구 게임산업 육성지원 통합 운영 용역,주식회사 게임덱스,224831600,,
R26BK01504130,2026-05-18,재단법인 서울관광재단,2026 서울도보해설관광 예약시스템 유지보수 운영,주식회사 코아아이티,99600000,,
R26BK01493490,2026-05-20,재단법인금산인삼약초산업진흥원,2026 금산인삼 홍보특별전 행사대행 용역,더마이스주식회사,439240000,,
R26BK01528820,2026-05-28,재단법인 보령축제관광재단,"제29회 보령머드축제 체험시설물 제작, 임대 및 머드캐스크존 관리 운영 용역",주식회사 지에이치,872400000,,
R26BK01505781,2026-05-27,충청북도 제천시,2026년 제천시 강소형 스마트도시 조성사업 실시설계 및 사업관리 용역(협상),영진기술 주식회사,1056180000,,
R26BK01510157,2026-05-19,(재)국가신약개발재단,2026 KDDF Science Conference 용역,주식회사 탑플래너스,114220000,,
R26BK01530042,2026-05-29,(재)한국해양재단,한국해양재단 중장기 발전방안 연구용역,사단법인 한국연안협회,66500000,,
R26BK01528628,2026-05-28,재단법인 보령축제관광재단,"제29회 보령머드축제 메인특설무대 경호경비, 빅머드쇼, 8090나이트쇼 운영 용역",오비에스경인티브이 주식회사,1000000000,,
R26BK01430038,2026-05-11,재단법인 한국공예디자인문화진흥원,2026 문화역서울284 기획전시1 종합운영대행,(주)더와이즈,555000000,,
R26BK01535028,2026-05-29,한국농어촌공사 전북지역본부,무주군 부남면 기초생활거점조성사업(2단계) 기본계획 수립 용역,(주)지역계획연구소 누리,104500000,88.177,
R26BK01518451,2026-05-26,한국수산자원공단,바다숲 민간참여 점검단 운영 및 현장 모니터링,원광대학교산학협력단,101676000,,
R26BK01511848,2026-05-20,국립대구과학관,국립대구과학관 주거래은행 선정(재공고),주식회사 국민은행,0,,
R26BK01494424,2026-05-11,한성대학교,한성대학교 글로벌 리더십 탐방단 프로그램 진행 업체 선정,(주) 하나투어비즈니스,87555000,,
R26BK01527682,2026-05-29,재단법인 보령축제관광재단,(긴급)2026 무창포해수욕장 워디가디 물놀이장 관리운영 용역,주식회사 지에이치,245400000,,
R26BK01516029,2026-05-27,재단법인 대구디지털혁신진흥원,2026년 데이터 품질진단 및 개선 용역,주식회사 신세릭스,65000000,,
R26BK01504863,2026-05-19,한국환경산업기술원,생활화학제품 안전관리제도 홍보관 기획·설치·운영,나섬컴퍼니 주식회사,91000000,,
R26BK01480194,2026-05-12,서울특별시,2026 서울뮤직페스티벌 기획·운영 대행용역,주식회사 피엘오티,375250000,,
R26BK01527409,2026-05-29,농림축산식품부,푸드테크 산업 분류체계 수립 및 통계기반 구축 방안 연구,재단법인 한국농촌경제연구원,60000000,,
R26BK01527674,2026-05-29,조달청 대전지방조달청,방파제 연계형 파력발전 실증플랜트 적지 해양환경 계측/분석 및 인허가 지원 용역,주식회사 블루코리아이노베이션,173745000,,
R26BK01470901,2026-05-28,한국농어촌공사 전북지역본부 부안지사,계화면 기초생활거점조성사업 지역역량강화 용역,주식회사 위드앤씨,400000000,,
R26BK01459699,2026-05-26,한국문화예술교육진흥원,2026 꿈의 예술단 전통분야 기획형 프로그램 운영,(주)프럼에이,486300000,,
R26BK01498600,2026-05-21,조달청 서울지방조달청,[중개] 재활로봇중개연구사업의 종합적 성과 관리 및 분석,주식회사 씨앤엘컨설팅,169321000,,
R26BK01528423,2026-05-29,강원대학교 산학협력단,(재공고)Harness Engineering: AI Agent & Skill Hackathon 프로그램 운영 용역,주식회사 시넥스,88000000,,
R26BK01513644,2026-05-27,서울특별시,차세대 통합공간정보플랫폼 구축(1단계) 감리용역,(주)메타지아이에스컨설팅,141151000,,
R26BK01503659,2026-05-19,조달청 부산지방조달청,도시부문 열에너지 관리 체계 제도화 연구,주식회사 솔루티스씨앤티,103200000,,
R26BK01511276,2026-05-29,조달청,2026 세계 바이오 서밋 행사 대행,주식회사 스피언스,857300000,,
R26BK01496832,2026-05-29,인천국제공항공사,2026년 직원 채용 위탁 용역,주식회사 트리피,572429000,84.887,
R26BK01523856,2026-05-27,국제방송교류재단,2026년 아리랑국제방송 스포츠산업 홍보 프로그램 기획·제작,주식회사 아리랑티브이미디어,326000000,90.266,
R26BK01517176,2026-05-29,조달청 서울지방조달청,제5차 성인문해능력조사,주식회사 글로벌리서치,339900000,,
R26BK01461578,2026-05-28,조달청 서울지방조달청,재외공관 인터넷망 노후 정보보호시스템 교체(1차) 사업,주식회사 세종아이티엘,288000000,,
R26BK01518253,2026-05-26,재단법인경기환경에너지진흥원,경기도 분산에너지 활성화 기본계획 수립 연구 용역,주식회사 더에너지컨설팅,73831000,,
R26BK01517761,2026-05-27,한국산업인력공단,2026 글로벌 잡매칭데이 행사 용역,주식회사 더 퀘스천,93700000,,
R26BK01525202,2026-05-26,일제강제동원피해자지원재단,(재공고) 2026년 진상조사사업 「해방 전‧후 중국지역 한인 명부를 통한 일제강제동원 형태 분석」 학술연구용역,국민대학교산학협력단,54000000,,
R26BK01522940,2026-05-27,한국광해광업공단,AI기반 핵심광물 수급위기 진단모델 구축 용역,주식회사 일루넥스,470400000,,
R26BK01520387,2026-05-27,한국보건산업진흥원,국가 의료 인공지능 전환 촉진을 위한 한국형 디지털헬스 성숙도 진단 프레임워크 개발,분당서울대학교병원,69500000,,
R26BK01527584,2026-05-29,국가유산청,세계유산 제도 운영을 위한 세계유산 속성 체계 정립 연구,재단법인 역사문화환경정책연구원,34500000,,
R26BK01511988,2026-05-28,재단법인전남인재평생교육진흥원,2026년 산업인재 글로벌 현장연수(어업) 위탁 용역,주식회사 이지여행사,97500000,,
R26BK01514111,2026-05-22,국세청,세금포인트 제도의 실효성 검증 및 정책대안 연구,가톨릭대학교 산학협력단,30000000,,
R26BK01511689,2026-05-29,조달청 서울지방조달청,2026년 국립박물관 소장품 고화질 사진촬영 및 스캔,주식회사에이팩스컴즈,313600000,,
R26BK01517028,2026-05-27,조달청 인천지방조달청,센서기반 연속 수질측정망 도입 시범 연구(2026),주식회사 이솔루션즈,417480000,,
R26BK01521204,2026-05-27,조달청 대전지방조달청,소상공인 생태적가치(경제·사회·문화) 평가 및 측정 고도화 연구,(사) 한국사회과학협의회,169879204,,
R26BK01516471,2026-05-29,한국농어촌공사 경남지역본부 울산지사,기장군 농촌공간 재구조화 및 재생 기본계획 수립 용역,(주)싸이트플래닝건축사사무소,383000000,,
R26BK01526884,2026-05-29,서울특별시교육청,[긴급]2026년 2학기 맞춤형교실 대학연계 프로그램 운영(창의·과학·교과) 용역,숭실대학교 산학협력단,141956518,99.8,
R26BK01489693,2026-05-08,강원특별자치도 삼척시,삼척시립박물관 공간 및 전시개편 기본계획 수립 연구용역,(주)휴먼씨,72000000,,
R26BK01524833,2026-05-29,경희대학교산학협력단,[제2026-국제산학02호] 경희대학교 XR스튜디오 상호작용 및 연구환경 개선 용역업체 선정,(주)월러스코디자인랩,80000000,,
R26BK01521676,2026-05-28,소방청 국립소방연구원,데이터센터 화재안전기술기준 화재실험 및 모델링,(재)한국화학융합시험연구원,96954000,,
R26BK01471223,2026-05-28,한국농어촌공사 전북지역본부 부안지사,백산면 기초생활거점조성사업 지역역량강화 용역,주식회사 누리온,485600000,,
R26BK01527431,2026-05-29,조달청 서울지방조달청,2026년 중국 한국어과 전공 대학생 방한연수 운영 위탁,서경대학교산학협력단,287003000,,
R26BK01521981,2026-05-26,국가교육위원회,정책연구(대학의 인문사회 교육에 대한 학생 인식 및 실태조사 연구) 용역 (2차 재공고),고려대학교산학협력단,39500000,,
R26BK01509017,2026-05-19,한국환경산업기술원,친환경 건설자재 정보제공 체계 개선 및 정보집 제작,(사)한국물가협회,90000000,,
R26BK01503819,2026-05-19,한국환경산업기술원,2026년 환경오염피해구제 상담서비스 지원,인트로맨(주),143488400,,
R26BK01484595,2026-05-07,한국환경산업기술원,공사장 소음 스마트관리 시스템 기술개발사업 기획연구,단국대학교 산학협력단,58300000,,
R26BK01506725,2026-05-19,경상북도,금오산 둘레길 조성 기본구상 및 타당성조사 연구용역,주식회사 플랜이슈,62500000,,
R26BK01512090,2026-05-20,시청자미디어재단,2026 장애인 미디어 콘텐츠 공모전 및 시상식 운영 용역,주식회사 유닛미,79000000,,
R26BK01517532,2026-05-27,국립군산대학교 산학협력단,국립군산대학교박물관 매장유산 발굴조사 보고서 제작 용역,k2디자인,28830000,,
R26BK01505319,2026-05-27,서울특별시 양천구,2026 파리공원 문화축제 기획 및 운영 용역,주식회사 슈필렌,112600000,,
R26BK01510158,2026-05-29,부산광역시,제6회 부산민속예술제 기획운영 대행용역,주식회사 포유커뮤니케이션즈,272740000,,
R26BK01513440,2026-05-22,해양수산과학기술진흥원,소비 및 생활 맞춤형 고기능성 블루푸드 기술개발,주식회사 알트비전략그룹,76800000,,
R26BK01519029,2026-05-28,조달청 충북지방조달청,제7차 비점오염원 배출량 조사 및 결과 분석,(주)나인에코,145200000,,
R26BK01520693,2026-05-27,한국산업단지공단,KICOX 중장기 전략수립 및 고도화 용역,주식회사 트루임팩트,239800000,,
R26BK01512844,2026-05-27,농촌진흥청 국립농업과학원,(연구용역)농업과학기반기술연구사업 종합성과(2024~2026) 및 파급효과 분석,주식회사 다윈전략컨설팅,59000000,,
R26BK01524304,2026-05-26,경기도 김포시,2026년 교육발전특구 초등 원어민 영어캠프 운영 용역,주식회사 캐럿에듀,72725840,,
R26BK01502464,2026-05-15,조달청 대전지방조달청,디지털트윈 기반 해사 서비스를 위한DevOps 체계 개발 및 MLOps 확장 설계 용역,슈어데이터랩 주식회사,150700000,,
R26BK01514687,2026-05-22,일제강제동원피해자지원재단,(재공고) 2026년 진상조사사업 「조세이탄광 관련 일본 현지 자료수집 및 해제」 학술연구용역,주식회사 히스토리디,30000000,,
R26BK01527515,2026-05-29,한국지식재산연구원,2026년도 지식재산 정보 활용 현황조사,주식회사 케이스탯리서치,131000000,,
R26BK01529471,2026-05-29,한국양성평등교육진흥원,2026년 성인지 감수성 진단 웹페이지 개발,주식회사 고클,49500000,,
R26BK01513889,2026-05-22,한국원자력환경공단,KORAD 중장기 경영전략 수립 용역,주식회사스트래티지,80000000,,
R26BK01526880,2026-05-29,서울특별시교육청,[긴급]2026년 2학기 맞춤형교실 대학연계 프로그램 운영(문화·예술) 용역,숭실대학교 산학협력단,129256968,99.8,
R26BK01471515,2026-05-27,한국공항공사,26년 문화거점공항 지역연계 문화행사 용역,(주)프럼에이,380800000,,
R26BK01511252,2026-05-29,조달청,AI 데이터 통합 품질검증,(주)씨에이에스,994948317,,
